;t1_buy;t2_buy;t3_buy;t1_prom;t2_prom;t3_prom;p_no_prom_x;p_prom_x;prom;logit_prob
7551;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7556;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7588;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7604;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7614;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
7618;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7624;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7630;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7638;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7700;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
7720;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
7770;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7930;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7953;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7979;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
7991;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8066;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8150;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8247;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8278;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8282;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8367;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8374;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8385;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8500;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8530;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8576;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8660;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
8713;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
8976;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9034;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9163;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9232;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9328;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9370;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
9528;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
9547;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
9618;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9662;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9672;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
9712;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
9887;0;1;0;0;0;0;0,25;0,279313802708412;1;0,7056987626451642
9941;0;1;0;0;0;0;0,25;0,279313802708412;0;0,8455791986434028
115;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
126;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
269;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
451;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
539;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
601;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
625;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
648;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
677;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
778;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
876;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1066;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1161;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1166;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1372;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
1387;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
1397;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1436;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
1683;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
1794;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1888;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
1897;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
1901;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2096;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2162;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2186;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2254;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2266;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2343;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2412;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2520;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2607;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2726;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2737;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2788;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
2900;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
2964;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3033;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3148;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3163;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3164;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3259;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3285;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3321;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3438;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3570;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3598;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3800;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
3806;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3924;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
3979;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4028;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4146;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4167;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4177;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4215;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4226;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4324;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4335;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4396;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4437;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4608;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4682;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4687;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4771;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4786;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4841;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
4883;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
4955;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
5179;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5348;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5535;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5574;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5613;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
5678;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
5797;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5837;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5880;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
5972;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6009;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6067;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6138;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6158;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6274;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6441;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6452;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6475;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6518;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6523;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6616;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6752;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6768;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
6793;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6800;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6940;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6953;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
6984;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7018;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7020;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7037;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7160;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7262;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7277;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7466;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7541;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7617;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7621;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7628;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7808;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7888;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7902;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
7944;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
7952;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8048;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8058;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8064;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8079;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8230;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8412;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
8469;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8531;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8617;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
8676;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8746;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
8848;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
8956;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
8999;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9050;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9065;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9070;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9194;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9342;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9354;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9361;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9424;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9441;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9495;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9498;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9593;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9599;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9793;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9813;0;1;0;0;0;1;0,225;0,2562718006677685;1;0,5221465439882236
9857;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
9928;0;1;0;0;0;1;0,225;0,2562718006677685;0;0,040013527114212896
18;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
68;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
146;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
320;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
427;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
439;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
516;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
527;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
607;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
670;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
697;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
701;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
716;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
798;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
846;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
941;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
985;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
999;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1026;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1169;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1171;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1236;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1294;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1300;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1324;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1343;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1435;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1461;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1534;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1708;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1725;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1810;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1844;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1861;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1868;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
1909;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
1987;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2048;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2068;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2160;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2172;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2198;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2203;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2261;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2306;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2346;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2352;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2369;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2442;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2461;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2487;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2490;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2541;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2544;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2548;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2563;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2620;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2637;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2651;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2670;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
2675;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
2761;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3044;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3133;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3143;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3201;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3263;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3302;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3378;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3408;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3427;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3480;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3547;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3663;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3677;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3729;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3738;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3791;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3801;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3858;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
3864;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
3894;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4090;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4159;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4382;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4412;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4440;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4450;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
4560;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4599;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
4616;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
4652;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
4814;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5234;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5370;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5399;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
5468;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
5521;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5540;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5645;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
5654;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
5863;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5887;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
5906;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
5936;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6047;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6117;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6247;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6305;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6359;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6389;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6456;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6461;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6478;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6495;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6576;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6680;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6719;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6813;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6900;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
6927;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6932;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
6981;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
7084;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
7193;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7306;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7555;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7826;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7862;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
7920;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7925;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
7971;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8068;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
8085;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8172;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8214;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8289;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
8311;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8323;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
8549;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
8633;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
8634;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
8797;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9043;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
9087;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
9111;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9112;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9119;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
9292;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
9304;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9466;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9489;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9739;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9755;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9780;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9827;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9837;0;1;0;0;1;0;0,4;0,459167609100486;1;0,5897985349407537
9912;0;1;0;0;1;0;0,4;0,459167609100486;0;0,9838548970070546
13;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
46;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
246;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
272;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
307;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
356;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
364;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
549;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
655;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
682;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
711;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
715;0;1;0;0;1;1;0,35;0,3387898397357554;0;0,4513407840702353
830;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
924;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
934;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
1060;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
1079;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
1123;0;1;0;0;1;1;0,35;0,3387898397357554;1;0,610952200827787
